
1:Cabgolord vs. Craycom,1,Cabgolord,Craycom,Cabgolord vs. Craycom,0,1,L,6 Moon,8
1:Cabgolord vs. CrowdController,1,Cabgolord,CrowdController,Cabgolord vs. CrowdController,0,1,L,3,19
1:Cabgolord vs. DaumenKinoLP,1,Cabgolord,DaumenKinoLP,Cabgolord vs. DaumenKinoLP,0,3,L,1,7
1:Cabgolord vs. Dauni Daunstar,1,Cabgolord,Dauni Daunstar,Cabgolord vs. Dauni Daunstar,3,0,W,6 Moon,2
1:Cabgolord vs. DiaSwordPlay,1,Cabgolord,DiaSwordPlay,Cabgolord vs. DiaSwordPlay,0,3,L,1,1
1:Cabgolord vs. DirtyD64,1,Cabgolord,DirtyD64,Cabgolord vs. DirtyD64,0,1,L,1,9
1:Cabgolord vs. ElektechN9ne,1,Cabgolord,ElektechN9ne,Cabgolord vs. ElektechN9ne,0,5,L,6 Moon,5
1:Cabgolord vs. Enteitainment,1,Cabgolord,Enteitainment,Cabgolord vs. Enteitainment,2,0,W,3,10
1:Cabgolord vs. FanmadeLetsPlay,1,Cabgolord,FanmadeLetsPlay,Cabgolord vs. FanmadeLetsPlay,0,2,L,1,14
1:Cabgolord vs. Glebber,1,Cabgolord,Glebber,Cabgolord vs. Glebber,0,5,L,5 L1,9
1:Cabgolord vs. Kaffeecone,1,Cabgolord,Kaffeecone,Cabgolord vs. Kaffeecone,2,0,W,1,8
1:Cabgolord vs. Kayze,1,Cabgolord,Kayze,Cabgolord vs. Kayze,4,0,W,3,3
1:Cabgolord vs. KiluaSan,1,Cabgolord,KiluaSan,Cabgolord vs. KiluaSan,1,0,W,3,13
1:Cabgolord vs. Kuchenjaeger,1,Cabgolord,Kuchenjaeger,Cabgolord vs. Kuchenjaeger,0,6,L,2,13
1:Cabgolord vs. Lauris,1,Cabgolord,Lauris,Cabgolord vs. Lauris,0,3,L,4,18
1:Cabgolord vs. Leinux,1,Cabgolord,Leinux,Cabgolord vs. Leinux,3,0,W,3,8
1:Cabgolord vs. Light Gaming,1,Cabgolord,Light Gaming,Cabgolord vs. Light Gaming,2,0,W,3,12
1:Cabgolord vs. MeLevies,1,Cabgolord,MeLevies,Cabgolord vs. MeLevies,5,0,W,3,5
1:Cabgolord vs. Minetube,1,Cabgolord,Minetube,Cabgolord vs. Minetube,0,2,L,4,17
1:Cabgolord vs. Morbolith,1,Cabgolord,Morbolith,Cabgolord vs. Morbolith,0,5,L,1,4
1:Cabgolord vs. Nestfloh,1,Cabgolord,Nestfloh,Cabgolord vs. Nestfloh,0,6,L,6 Moon,7
1:Cabgolord vs. NeverusedShiro,1,Cabgolord,NeverusedShiro,Cabgolord vs. NeverusedShiro,0,5,L,3,6
1:Cabgolord vs. Oktopaul,1,Cabgolord,Oktopaul,Cabgolord vs. Oktopaul,0,6,L,2,7
1:Cabgolord vs. Parsifani,1,Cabgolord,Parsifani,Cabgolord vs. Parsifani,0,5,L,5 L1,13
1:Cabgolord vs. PokéBazi,1,Cabgolord,PokéBazi,Cabgolord vs. PokéBazi,4,0,W,4,3
1:Cabgolord vs. PokeBree,1,Cabgolord,PokeBree,Cabgolord vs. PokeBree,0,3,L,3,1
1:Cabgolord vs. PokemonFakten,1,Cabgolord,PokemonFakten,Cabgolord vs. PokemonFakten,4,0,W,1,3
1:Cabgolord vs. Present,1,Cabgolord,Present,Cabgolord vs. Present,0,3,L,1,10
1:Cabgolord vs. Professor N,1,Cabgolord,Professor N,Cabgolord vs. Professor N,0,2,L,3,24
1:Cabgolord vs. Pyromanix,1,Cabgolord,Pyromanix,Cabgolord vs. Pyromanix,3,0,W,3,26
1:Cabgolord vs. Raizor,1,Cabgolord,Raizor,Cabgolord vs. Raizor,0,2,L,1,5
1:Cabgolord vs. RegiBang,1,Cabgolord,RegiBang,Cabgolord vs. RegiBang,0,4,L,2,9
1:Cabgolord vs. Scarlet,1,Cabgolord,Scarlet,Cabgolord vs. Scarlet,0,0,D,3,23
1:Cabgolord vs. Scherany,1,Cabgolord,Scherany,Cabgolord vs. Scherany,5,0,W,2,4
1:Cabgolord vs. Shirosan,1,Cabgolord,Shirosan,Cabgolord vs. Shirosan,0,1,L,1,11
1:Cabgolord vs. Shizumania,1,Cabgolord,Shizumania,Cabgolord vs. Shizumania,6,0,W,3,4
1:Cabgolord vs. Silva,1,Cabgolord,Silva,Cabgolord vs. Silva,0,2,L,1,6
1:Cabgolord vs. SteveParker,1,Cabgolord,SteveParker,Cabgolord vs. SteveParker,0,5,L,2,1
1:Cabgolord vs. Stratocopter TV,1,Cabgolord,Stratocopter TV,Cabgolord vs. Stratocopter TV,0,1,L,6 Moon,9
1:Cabgolord vs. SurskitTV,1,Cabgolord,SurskitTV,Cabgolord vs. SurskitTV,0,4,L,1,2
1:Cabgolord vs. Tabasco TV,1,Cabgolord,Tabasco TV,Cabgolord vs. Tabasco TV,0,1,L,5 L1,2
1:Cabgolord vs. TheMiiFii,1,Cabgolord,TheMiiFii,Cabgolord vs. TheMiiFii,0,1,L,3,2
1:CaptainCrinch vs. Barry D. Sin of Speed,1,CaptainCrinch,Barry D. Sin of Speed,CaptainCrinch vs. Barry D. Sin of Speed,0,3,L,5 L1,18
1:CaptainCrinch vs. BelmontGabriel,1,CaptainCrinch,BelmontGabriel,CaptainCrinch vs. BelmontGabriel,3,0,W,6 Moon,6
1:CaptainCrinch vs. Bene,1,CaptainCrinch,Bene,CaptainCrinch vs. Bene,0,2,L,3,17
1:CaptainCrinch vs. BlackLink,1,CaptainCrinch,BlackLink,CaptainCrinch vs. BlackLink,0,4,L,7,9
1:CaptainCrinch vs. Cabgolord,1,CaptainCrinch,Cabgolord,CaptainCrinch vs. Cabgolord,6,0,W,4,5
1:CaptainCrinch vs. Craycom,1,CaptainCrinch,Craycom,CaptainCrinch vs. Craycom,4,0,W,6 Moon,4
1:CaptainCrinch vs. CrowdController,1,CaptainCrinch,CrowdController,CaptainCrinch vs. CrowdController,1,0,W,4,1
1:CaptainCrinch vs. DaumenKinoLP,1,CaptainCrinch,DaumenKinoLP,CaptainCrinch vs. DaumenKinoLP,2,0,W,3,10
1:CaptainCrinch vs. Dauni Daunstar,1,CaptainCrinch,Dauni Daunstar,CaptainCrinch vs. Dauni Daunstar,0,4,L,6 Moon,1
1:CaptainCrinch vs. ElektechN9ne,1,CaptainCrinch,ElektechN9ne,CaptainCrinch vs. ElektechN9ne,1,0,W,6 Moon,8
1:CaptainCrinch vs. FanmadeLetsPlay,1,CaptainCrinch,FanmadeLetsPlay,CaptainCrinch vs. FanmadeLetsPlay,0,3,L,3,11
1:CaptainCrinch vs. Glebber,1,CaptainCrinch,Glebber,CaptainCrinch vs. Glebber,0,1,L,5 L1,12
1:CaptainCrinch vs. Hydronic,1,CaptainCrinch,Hydronic,CaptainCrinch vs. Hydronic,3,0,W,7,6
1:CaptainCrinch vs. Kaffeecone,1,CaptainCrinch,Kaffeecone,CaptainCrinch vs. Kaffeecone,1,0,W,3,3
1:CaptainCrinch vs. Lauris,1,CaptainCrinch,Lauris,CaptainCrinch vs. Lauris,0,2,L,3,23
1:CaptainCrinch vs. LucarioLP,1,CaptainCrinch,LucarioLP,CaptainCrinch vs. LucarioLP,0,1,L,3,4
1:CaptainCrinch vs. MeLevies,1,CaptainCrinch,MeLevies,CaptainCrinch vs. MeLevies,0,5,L,4,2
1:CaptainCrinch vs. Minetube,1,CaptainCrinch,Minetube,CaptainCrinch vs. Minetube,0,3,L,3,1
1:CaptainCrinch vs. Nestfloh,1,CaptainCrinch,Nestfloh,CaptainCrinch vs. Nestfloh,0,3,L,6 Moon,9
1:CaptainCrinch vs. Oktopaul,1,CaptainCrinch,Oktopaul,CaptainCrinch vs. Oktopaul,4,0,W,3,6
1:CaptainCrinch vs. Parsifani,1,CaptainCrinch,Parsifani,CaptainCrinch vs. Parsifani,1,0,W,3,13
1:CaptainCrinch vs. PokéBazi,1,CaptainCrinch,PokéBazi,CaptainCrinch vs. PokéBazi,0,2,L,3,7
1:CaptainCrinch vs. Present,1,CaptainCrinch,Present,CaptainCrinch vs. Present,0,1,L,3,5
1:CaptainCrinch vs. Professor N,1,CaptainCrinch,Professor N,CaptainCrinch vs. Professor N,0,5,L,5 L1,10
1:CaptainCrinch vs. Raikani,1,CaptainCrinch,Raikani,CaptainCrinch vs. Raikani,2,0,W,3,9
1:CaptainCrinch vs. Raizor,1,CaptainCrinch,Raizor,CaptainCrinch vs. Raizor,0,1,L,3,12
1:CaptainCrinch vs. RegiBang,1,CaptainCrinch,RegiBang,CaptainCrinch vs. RegiBang,0,2,L,3,2
1:CaptainCrinch vs. Shirosan,1,CaptainCrinch,Shirosan,CaptainCrinch vs. Shirosan,0,3,L,3,22
1:CaptainCrinch vs. Stratocopter TV,1,CaptainCrinch,Stratocopter TV,CaptainCrinch vs. Stratocopter TV,0,5,L,6 Moon,10
1:CaptainCrinch vs. SurskitTV,1,CaptainCrinch,SurskitTV,CaptainCrinch vs. SurskitTV,2,0,W,3,8
1:CaptainCrinch vs. Tabasco TV,1,CaptainCrinch,Tabasco TV,CaptainCrinch vs. Tabasco TV,5,0,W,5 L1,5
1:Craycom vs. Asalakoren,1,Craycom,Asalakoren,Craycom vs. Asalakoren,4,0,W,5 L2,1
1:Craycom vs. BelmontGabriel,1,Craycom,BelmontGabriel,Craycom vs. BelmontGabriel,0,4,L,5 L2,19
1:Craycom vs. Bene,1,Craycom,Bene,Craycom vs. Bene,0,3,L,6 Moon,11
1:Craycom vs. BlackLink,1,Craycom,BlackLink,Craycom vs. BlackLink,0,3,L,5 L2,18
1:Craycom vs. BraveBirdGames,1,Craycom,BraveBirdGames,Craycom vs. BraveBirdGames,0,1,L,5 L2,15
1:Craycom vs. Cabgolord,1,Craycom,Cabgolord,Craycom vs. Cabgolord,1,0,W,6 Moon,8
1:Craycom vs. CaptainCrinch,1,Craycom,CaptainCrinch,Craycom vs. CaptainCrinch,0,4,L,6 Moon,4
1:Craycom vs. CrowdController,1,Craycom,CrowdController,Craycom vs. CrowdController,1,0,W,5 L2,2
1:Craycom vs. Dauni Daunstar,1,Craycom,Dauni Daunstar,Craycom vs. Dauni Daunstar,0,1,L,5 L2,21
1:Craycom vs. ElektechN9ne,1,Craycom,ElektechN9ne,Craycom vs. ElektechN9ne,0,1,L,5 L2,10
1:Craycom vs. Kaffeecone,1,Craycom,Kaffeecone,Craycom vs. Kaffeecone,0,2,L,6 Moon,6
1:Craycom vs. Nestfloh,1,Craycom,Nestfloh,Craycom vs. Nestfloh,0,3,L,6 Moon,2
1:Craycom vs. Oktopaul,1,Craycom,Oktopaul,Craycom vs. Oktopaul,5,0,W,5 L2,9
1:Craycom vs. PokéBazi,1,Craycom,PokéBazi,Craycom vs. PokéBazi,2,0,W,5 L2,14
1:Craycom vs. RegiBang,1,Craycom,RegiBang,Craycom vs. RegiBang,0,3,L,6 Moon,9
1:Craycom vs. Scoutley,1,Craycom,Scoutley,Craycom vs. Scoutley,0,3,L,5 L2,5
1:Craycom vs. Stratocopter TV,1,Craycom,Stratocopter TV,Craycom vs. Stratocopter TV,4,0,W,5 L2,6
1:Craycom vs. Tabasco TV,1,Craycom,Tabasco TV,Craycom vs. Tabasco TV,0,4,L,6 Moon,7
1:CrowdController vs. Asalakoren,1,CrowdController,Asalakoren,CrowdController vs. Asalakoren,2,0,W,5 L2,18
1:CrowdController vs. BelmontGabriel,1,CrowdController,BelmontGabriel,CrowdController vs. BelmontGabriel,0,1,L,5 L2,16
1:CrowdController vs. Bene,1,CrowdController,Bene,CrowdController vs. Bene,0,6,L,4,6
1:CrowdController vs. BlackLink,1,CrowdController,BlackLink,CrowdController vs. BlackLink,0,2,L,3,20
1:CrowdController vs. BraveBirdGames,1,CrowdController,BraveBirdGames,CrowdController vs. BraveBirdGames,0,3,L,3,12
1:CrowdController vs. Burakio,1,CrowdController,Burakio,CrowdController vs. Burakio,4,0,W,3,23
1:CrowdController vs. Cabgolord,1,CrowdController,Cabgolord,CrowdController vs. Cabgolord,1,0,W,3,19
1:CrowdController vs. CaptainCrinch,1,CrowdController,CaptainCrinch,CrowdController vs. CaptainCrinch,0,2,L,4,12
1:CrowdController vs. Craycom,1,CrowdController,Craycom,CrowdController vs. Craycom,4,0,W,5 L2,13
1:CrowdController vs. Dauni Daunstar,1,CrowdController,Dauni Daunstar,CrowdController vs. Dauni Daunstar,0,4,L,5 L2,1
1:CrowdController vs. DiaSwordPlay,1,CrowdController,DiaSwordPlay,CrowdController vs. DiaSwordPlay,4,0,W,3,14
1:CrowdController vs. ElektechN9ne,1,CrowdController,ElektechN9ne,CrowdController vs. ElektechN9ne,2,0,W,5 L2,6
1:CrowdController vs. Enteitainment,1,CrowdController,Enteitainment,CrowdController vs. Enteitainment,2,0,W,3,13
1:CrowdController vs. Kaffeecone,1,CrowdController,Kaffeecone,CrowdController vs. Kaffeecone,0,2,L,4,5
1:CrowdController vs. Lauris,1,CrowdController,Lauris,CrowdController vs. Lauris,0,4,L,4,3
1:CrowdController vs. Leinux,1,CrowdController,Leinux,CrowdController vs. Leinux,0,1,L,3,11
1:CrowdController vs. Light Gaming,1,CrowdController,Light Gaming,CrowdController vs. Light Gaming,0,3,L,3,15
1:CrowdController vs. MeLevies,1,CrowdController,MeLevies,CrowdController vs. MeLevies,4,0,W,3,21
1:CrowdController vs. Minetube,1,CrowdController,Minetube,CrowdController vs. Minetube,0,3,L,4,2
1:CrowdController vs. Oktopaul,1,CrowdController,Oktopaul,CrowdController vs. Oktopaul,3,0,W,5 L2,21
1:CrowdController vs. PokéBazi,1,CrowdController,PokéBazi,CrowdController vs. PokéBazi,6,0,W,4,21
1:CrowdController vs. PokeBree,1,CrowdController,PokeBree,CrowdController vs. PokeBree,0,1,L,3,17
1:CrowdController vs. PokéKnight,1,CrowdController,PokéKnight,CrowdController vs. PokéKnight,3,0,W,3,22
1:CrowdController vs. Present,1,CrowdController,Present,CrowdController vs. Present,0,5,L,4,18
1:CrowdController vs. Pyromanix,1,CrowdController,Pyromanix,CrowdController vs. Pyromanix,5,0,W,3,16
1:CrowdController vs. RegiBang,1,CrowdController,RegiBang,CrowdController vs. RegiBang,1,0,W,4,20
1:CrowdController vs. Scarlet,1,CrowdController,Scarlet,CrowdController vs. Scarlet,6,0,W,3,26
1:CrowdController vs. Scoutley,1,CrowdController,Scoutley,CrowdController vs. Scoutley,2,0,W,5 L2,8
1:CrowdController vs. Stratocopter TV,1,CrowdController,Stratocopter TV,CrowdController vs. Stratocopter TV,1,0,W,5 L2,4
1:CrowdController vs. SurskitTV,1,CrowdController,SurskitTV,CrowdController vs. SurskitTV,3,0,W,4,4
1:CrowdController vs. TheMiiFii,1,CrowdController,TheMiiFii,CrowdController vs. TheMiiFii,1,0,W,3,18
1:DaumenKinoLP vs. Bene,1,DaumenKinoLP,Bene,DaumenKinoLP vs. Bene,0,1,L,3,13
1:DaumenKinoLP vs. Cabgolord,1,DaumenKinoLP,Cabgolord,DaumenKinoLP vs. Cabgolord,3,0,W,1,7
1:DaumenKinoLP vs. CaptainCrinch,1,DaumenKinoLP,CaptainCrinch,DaumenKinoLP vs. CaptainCrinch,0,2,L,3,10
1:DaumenKinoLP vs. DiaSwordPlay,1,DaumenKinoLP,DiaSwordPlay,DaumenKinoLP vs. DiaSwordPlay,0,3,L,1,6
1:DaumenKinoLP vs. DirtyD64,1,DaumenKinoLP,DirtyD64,DaumenKinoLP vs. DirtyD64,1,0,W,1,3
1:DaumenKinoLP vs. FanmadeLetsPlay,1,DaumenKinoLP,FanmadeLetsPlay,DaumenKinoLP vs. FanmadeLetsPlay,0,3,L,1,19
1:DaumenKinoLP vs. Kaffeecone,1,DaumenKinoLP,Kaffeecone,DaumenKinoLP vs. Kaffeecone,3,0,W,1,2
1:DaumenKinoLP vs. Kuchenjaeger,1,DaumenKinoLP,Kuchenjaeger,DaumenKinoLP vs. Kuchenjaeger,0,1,L,2,2
1:DaumenKinoLP vs. Minetube,1,DaumenKinoLP,Minetube,DaumenKinoLP vs. Minetube,0,3,L,3,6
1:DaumenKinoLP vs. Morbolith,1,DaumenKinoLP,Morbolith,DaumenKinoLP vs. Morbolith,3,0,W,1,9
1:DaumenKinoLP vs. Oktopaul,1,DaumenKinoLP,Oktopaul,DaumenKinoLP vs. Oktopaul,0,1,L,2,9
1:DaumenKinoLP vs. Parsifani,1,DaumenKinoLP,Parsifani,DaumenKinoLP vs. Parsifani,1,0,W,3,9
1:DaumenKinoLP vs. PokéBazi,1,DaumenKinoLP,PokéBazi,DaumenKinoLP vs. PokéBazi,0,3,L,3,3
1:DaumenKinoLP vs. PokemonFakten,1,DaumenKinoLP,PokemonFakten,DaumenKinoLP vs. PokemonFakten,4,0,W,1,8
1:DaumenKinoLP vs. Present,1,DaumenKinoLP,Present,DaumenKinoLP vs. Present,0,6,L,1,4
1:DaumenKinoLP vs. Raikani,1,DaumenKinoLP,Raikani,DaumenKinoLP vs. Raikani,3,0,W,3,5
1:DaumenKinoLP vs. Raizor,1,DaumenKinoLP,Raizor,DaumenKinoLP vs. Raizor,0,4,L,1,10
1:DaumenKinoLP vs. RegiBang,1,DaumenKinoLP,RegiBang,DaumenKinoLP vs. RegiBang,2,0,W,2,13
1:DaumenKinoLP vs. Scherany,1,DaumenKinoLP,Scherany,DaumenKinoLP vs. Scherany,3,0,W,2,6
1:DaumenKinoLP vs. Shirosan,1,DaumenKinoLP,Shirosan,DaumenKinoLP vs. Shirosan,0,5,L,1,5
1:DaumenKinoLP vs. Silva,1,DaumenKinoLP,Silva,DaumenKinoLP vs. Silva,2,0,W,1,11
1:DaumenKinoLP vs. SteveParker,1,DaumenKinoLP,SteveParker,DaumenKinoLP vs. SteveParker,0,5,L,2,3
1:DaumenKinoLP vs. SurskitTV,1,DaumenKinoLP,SurskitTV,DaumenKinoLP vs. SurskitTV,1,0,W,1,1
1:Dauni Daunstar vs. Asalakoren,1,Dauni Daunstar,Asalakoren,Dauni Daunstar vs. Asalakoren,2,0,W,5 L2,6
1:Dauni Daunstar vs. Barry D. Sin of Speed,1,Dauni Daunstar,Barry D. Sin of Speed,Dauni Daunstar vs. Barry D. Sin of Speed,0,3,L,6 PO,Finale
1:Dauni Daunstar vs. BelmontGabriel,1,Dauni Daunstar,BelmontGabriel,Dauni Daunstar vs. BelmontGabriel,0,5,L,5 L2,4
1:Dauni Daunstar vs. Bene,1,Dauni Daunstar,Bene,Dauni Daunstar vs. Bene,3,0,W,6 Moon,8
1:Dauni Daunstar vs. BlackLink,1,Dauni Daunstar,BlackLink,Dauni Daunstar vs. BlackLink,3,0,W,5 L2,8
1:Dauni Daunstar vs. Blocki,1,Dauni Daunstar,Blocki,Dauni Daunstar vs. Blocki,0,2,L,9 Singles,12
1:Dauni Daunstar vs. BraveBirdGames,1,Dauni Daunstar,BraveBirdGames,Dauni Daunstar vs. BraveBirdGames,0,4,L,5 L2,2
1:Dauni Daunstar vs. Cabgolord,1,Dauni Daunstar,Cabgolord,Dauni Daunstar vs. Cabgolord,0,3,L,6 Moon,2
1:Dauni Daunstar vs. CaptainCrinch,1,Dauni Daunstar,CaptainCrinch,Dauni Daunstar vs. CaptainCrinch,4,0,W,6 Moon,1
1:Dauni Daunstar vs. Craycom,1,Dauni Daunstar,Craycom,Dauni Daunstar vs. Craycom,2,0,W,5 L2,11
1:Dauni Daunstar vs. CrowdController,1,Dauni Daunstar,CrowdController,Dauni Daunstar vs. CrowdController,0,2,L,5 L2,12
1:Dauni Daunstar vs. El Scizor,1,Dauni Daunstar,El Scizor,Dauni Daunstar vs. El Scizor,0,1,L,9 Singles,10
1:Dauni Daunstar vs. ElektechN9ne,1,Dauni Daunstar,ElektechN9ne,Dauni Daunstar vs. ElektechN9ne,0,1,L,5 L2,16
1:Dauni Daunstar vs. Hydronic,1,Dauni Daunstar,Hydronic,Dauni Daunstar vs. Hydronic,3,0,W,7,8
1:Dauni Daunstar vs. Kaffeecone,1,Dauni Daunstar,Kaffeecone,Dauni Daunstar vs. Kaffeecone,0,1,L,6 Moon,3
1:Dauni Daunstar vs. King Blex,1,Dauni Daunstar,King Blex,Dauni Daunstar vs. King Blex,6,0,W,9 Singles,13
1:Dauni Daunstar vs. Maxi von Vogel,1,Dauni Daunstar,Maxi von Vogel,Dauni Daunstar vs. Maxi von Vogel,4,0,W,9 Singles,4
1:Dauni Daunstar vs. Nestfloh,1,Dauni Daunstar,Nestfloh,Dauni Daunstar vs. Nestfloh,2,0,W,6 Moon,10
1:Dauni Daunstar vs. Oktopaul,1,Dauni Daunstar,Oktopaul,Dauni Daunstar vs. Oktopaul,0,2,L,5 L2,10
1:Dauni Daunstar vs. PokéBazi,1,Dauni Daunstar,PokéBazi,Dauni Daunstar vs. PokéBazi,3,0,W,5 L2,18
1:Dauni Daunstar vs. Present,1,Dauni Daunstar,Present,Dauni Daunstar vs. Present,2,0,W,7,9
1:Dauni Daunstar vs. Raizor,1,Dauni Daunstar,Raizor,Dauni Daunstar vs. Raizor,2,0,W,7,4
1:Dauni Daunstar vs. RegiBang,1,Dauni Daunstar,RegiBang,Dauni Daunstar vs. RegiBang,3,0,W,6 Moon,6
1:Dauni Daunstar vs. Scoutley,1,Dauni Daunstar,Scoutley,Dauni Daunstar vs. Scoutley,2,0,W,5 L2,8
1:Dauni Daunstar vs. Stratocopter TV,1,Dauni Daunstar,Stratocopter TV,Dauni Daunstar vs. Stratocopter TV,6,0,W,5 L2,14
1:Dauni Daunstar vs. Tabasco TV,1,Dauni Daunstar,Tabasco TV,Dauni Daunstar vs. Tabasco TV,5,0,W,6 Moon,4
1:DiaSwordPlay vs. BraveBirdGames,1,DiaSwordPlay,BraveBirdGames,DiaSwordPlay vs. BraveBirdGames,4,0,W,3,4
1:DiaSwordPlay vs. Burakio,1,DiaSwordPlay,Burakio,DiaSwordPlay vs. Burakio,0,2,L,3,15
1:DiaSwordPlay vs. Cabgolord,1,DiaSwordPlay,Cabgolord,DiaSwordPlay vs. Cabgolord,3,0,W,1,1
1:DiaSwordPlay vs. CrowdController,1,DiaSwordPlay,CrowdController,DiaSwordPlay vs. CrowdController,0,4,L,3,14
1:DiaSwordPlay vs. DaumenKinoLP,1,DiaSwordPlay,DaumenKinoLP,DiaSwordPlay vs. DaumenKinoLP,3,0,W,1,6
1:DiaSwordPlay vs. DirtyD64,1,DiaSwordPlay,DirtyD64,DiaSwordPlay vs. DirtyD64,0,2,L,1,8
1:DiaSwordPlay vs. Enteitainment,1,DiaSwordPlay,Enteitainment,DiaSwordPlay vs. Enteitainment,3,0,W,3,5
1:DiaSwordPlay vs. FanmadeLetsPlay,1,DiaSwordPlay,FanmadeLetsPlay,DiaSwordPlay vs. FanmadeLetsPlay,0,6,L,1,13
1:DiaSwordPlay vs. Kaffeecone,1,DiaSwordPlay,Kaffeecone,DiaSwordPlay vs. Kaffeecone,2,0,W,1,7
1:DiaSwordPlay vs. Kayze,1,DiaSwordPlay,Kayze,DiaSwordPlay vs. Kayze,0,2,L,3,6
1:DiaSwordPlay vs. KiluaSan,1,DiaSwordPlay,KiluaSan,DiaSwordPlay vs. KiluaSan,0,2,L,3,8
1:DiaSwordPlay vs. Leinux,1,DiaSwordPlay,Leinux,DiaSwordPlay vs. Leinux,0,3,L,3,3
1:DiaSwordPlay vs. Light Gaming,1,DiaSwordPlay,Light Gaming,DiaSwordPlay vs. Light Gaming,0,1,L,3,7
1:DiaSwordPlay vs. MeLevies,1,DiaSwordPlay,MeLevies,DiaSwordPlay vs. MeLevies,0,3,L,3,13
1:DiaSwordPlay vs. Morbolith,1,DiaSwordPlay,Morbolith,DiaSwordPlay vs. Morbolith,0,2,L,1,3
1:DiaSwordPlay vs. NeverusedShiro,1,DiaSwordPlay,NeverusedShiro,DiaSwordPlay vs. NeverusedShiro,0,1,L,3,1
1:DiaSwordPlay vs. PokeBree,1,DiaSwordPlay,PokeBree,DiaSwordPlay vs. PokeBree,3,0,W,3,9
1:DiaSwordPlay vs. PokemonFakten,1,DiaSwordPlay,PokemonFakten,DiaSwordPlay vs. PokemonFakten,1,0,W,1,2
1:DiaSwordPlay vs. Present,1,DiaSwordPlay,Present,DiaSwordPlay vs. Present,0,4,L,1,9
1:DiaSwordPlay vs. Pyromanix,1,DiaSwordPlay,Pyromanix,DiaSwordPlay vs. Pyromanix,0,0,D,3,21
1:DiaSwordPlay vs. Raizor,1,DiaSwordPlay,Raizor,DiaSwordPlay vs. Raizor,0,1,L,1,4
1:DiaSwordPlay vs. Scarlet,1,DiaSwordPlay,Scarlet,DiaSwordPlay vs. Scarlet,1,0,W,3,18
1:DiaSwordPlay vs. Shirosan,1,DiaSwordPlay,Shirosan,DiaSwordPlay vs. Shirosan,4,0,W,1,10
1:DiaSwordPlay vs. Shizumania,1,DiaSwordPlay,Shizumania,DiaSwordPlay vs. Shizumania,0,2,L,3,12
1:DiaSwordPlay vs. Silva,1,DiaSwordPlay,Silva,DiaSwordPlay vs. Silva,0,3,L,1,5
1:DiaSwordPlay vs. SurskitTV,1,DiaSwordPlay,SurskitTV,DiaSwordPlay vs. SurskitTV,0,6,L,1,11
1:DiaSwordPlay vs. TheMiiFii,1,DiaSwordPlay,TheMiiFii,DiaSwordPlay vs. TheMiiFii,5,0,W,3,10
1:DiaSwordPlay vs. WolvX,1,DiaSwordPlay,WolvX,DiaSwordPlay vs. WolvX,0,5,L,3,2
1:DirtyD64 vs. Cabgolord,1,DirtyD64,Cabgolord,DirtyD64 vs. Cabgolord,1,0,W,1,9
1:DirtyD64 vs. DaumenKinoLP,1,DirtyD64,DaumenKinoLP,DirtyD64 vs. DaumenKinoLP,0,1,L,1,3
1:DirtyD64 vs. DiaSwordPlay,1,DirtyD64,DiaSwordPlay,DirtyD64 vs. DiaSwordPlay,2,0,W,1,8
1:DirtyD64 vs. FanmadeLetsPlay,1,DirtyD64,FanmadeLetsPlay,DirtyD64 vs. FanmadeLetsPlay,0,2,L,2,12
1:DirtyD64 vs. Kaffeecone,1,DirtyD64,Kaffeecone,DirtyD64 vs. Kaffeecone,0,0,D,1,4
1:DirtyD64 vs. Kuchenjaeger,1,DirtyD64,Kuchenjaeger,DirtyD64 vs. Kuchenjaeger,1,0,W,2,6
1:DirtyD64 vs. Morbolith,1,DirtyD64,Morbolith,DirtyD64 vs. Morbolith,0,4,L,1,11
1:DirtyD64 vs. Oktopaul,1,DirtyD64,Oktopaul,DirtyD64 vs. Oktopaul,2,0,W,2,13
1:DirtyD64 vs. PokemonFakten,1,DirtyD64,PokemonFakten,DirtyD64 vs. PokemonFakten,0,5,L,1,10
1:DirtyD64 vs. Present,1,DirtyD64,Present,DirtyD64 vs. Present,0,3,L,1,6
1:DirtyD64 vs. Raizor,1,DirtyD64,Raizor,DirtyD64 vs. Raizor,4,0,W,1,1
1:DirtyD64 vs. RegiBang,1,DirtyD64,RegiBang,DirtyD64 vs. RegiBang,2,0,W,2,8
1:DirtyD64 vs. Scherany,1,DirtyD64,Scherany,DirtyD64 vs. Scherany,0,1,L,2,10
1:DirtyD64 vs. Shirosan,1,DirtyD64,Shirosan,DirtyD64 vs. Shirosan,5,0,W,1,7
1:DirtyD64 vs. Silva,1,DirtyD64,Silva,DirtyD64 vs. Silva,1,4,L,1,2
1:DirtyD64 vs. SteveParker,1,DirtyD64,SteveParker,DirtyD64 vs. SteveParker,0,2,L,2,7
1:DirtyD64 vs. SurskitTV,1,DirtyD64,SurskitTV,DirtyD64 vs. SurskitTV,2,0,W,1,5
1:Dragon of Doom vs. Asalakoren,1,Dragon of Doom,Asalakoren,Dragon of Doom vs. Asalakoren,3,0,W,4,17
1:Dragon of Doom vs. BlackLink,1,Dragon of Doom,BlackLink,Dragon of Doom vs. BlackLink,1,0,W,4,19
