slot_id,season_id,division,graphic_group,graphic_row,slot_number,image_path,source_file,crop_x,crop_y,crop_width,crop_height,team_name,team_name_normalized,person_name,person_name_normalized,suggested_pokemon,suggested_pokemon_normalized,suggestion_rank,suggestion_confidence,data_status,source_urls
season_005_cabgosport_04,season_005,Liga 1,season_005_cabgosport,,4,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,544,294,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_cabgosport_05,season_005,Liga 1,season_005_cabgosport,,5,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,61,469,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_cabgosport_06,season_005,Liga 1,season_005_cabgosport,,6,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,382,469,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_cabgosport_07,season_005,Liga 1,season_005_cabgosport,,7,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,705,469,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_cabgosport_08,season_005,Liga 1,season_005_cabgosport,,8,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,224,644,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_cabgosport_09,season_005,Liga 1,season_005_cabgosport,,9,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,544,644,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_cabgosport_10,season_005,Liga 1,season_005_cabgosport,,10,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,61,819,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_cabgosport_11,season_005,Liga 1,season_005_cabgosport,,11,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,382,819,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_crinchilla_01,season_005,Liga 1,season_005_crinchilla,,1,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,61,119,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_02,season_005,Liga 1,season_005_crinchilla,,2,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,382,119,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_03,season_005,Liga 1,season_005_crinchilla,,3,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,224,294,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_04,season_005,Liga 1,season_005_crinchilla,,4,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,544,294,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_05,season_005,Liga 1,season_005_crinchilla,,5,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,61,469,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_06,season_005,Liga 1,season_005_crinchilla,,6,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,382,469,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_07,season_005,Liga 1,season_005_crinchilla,,7,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,705,469,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_08,season_005,Liga 1,season_005_crinchilla,,8,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,224,644,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_09,season_005,Liga 1,season_005_crinchilla,,9,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,544,644,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_10,season_005,Liga 1,season_005_crinchilla,,10,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,61,819,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_crinchilla_11,season_005,Liga 1,season_005_crinchilla,,11,../output/team-graphics/s5/Crinchilla.png,output/team-graphics/s5/Crinchilla.png,382,819,270,143,Crinchilla,crinchilla,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s5/Crinchilla.png
season_005_energie_tobutz_01,season_005,Liga 1,season_005_energie_tobutz,,1,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,61,119,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_02,season_005,Liga 1,season_005_energie_tobutz,,2,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,382,119,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_03,season_005,Liga 1,season_005_energie_tobutz,,3,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,224,294,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_04,season_005,Liga 1,season_005_energie_tobutz,,4,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,544,294,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_05,season_005,Liga 1,season_005_energie_tobutz,,5,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,61,469,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_06,season_005,Liga 1,season_005_energie_tobutz,,6,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,382,469,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_07,season_005,Liga 1,season_005_energie_tobutz,,7,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,705,469,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_08,season_005,Liga 1,season_005_energie_tobutz,,8,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,224,644,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_09,season_005,Liga 1,season_005_energie_tobutz,,9,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,544,644,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_10,season_005,Liga 1,season_005_energie_tobutz,,10,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,61,819,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_energie_tobutz_11,season_005,Liga 1,season_005_energie_tobutz,,11,../output/team-graphics/s5/Energie Tobutz.png,output/team-graphics/s5/Energie Tobutz.png,382,819,270,143,Energie Tobutz,energie tobutz,glebber,glebber,,,,,graphic_slot,output/team-graphics/s5/Energie Tobutz.png
season_005_howling_commandos_01,season_005,Liga 1,season_005_howling_commandos,,1,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,61,119,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_02,season_005,Liga 1,season_005_howling_commandos,,2,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,382,119,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_03,season_005,Liga 1,season_005_howling_commandos,,3,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,224,294,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_04,season_005,Liga 1,season_005_howling_commandos,,4,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,544,294,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_05,season_005,Liga 1,season_005_howling_commandos,,5,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,61,469,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_06,season_005,Liga 1,season_005_howling_commandos,,6,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,382,469,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_07,season_005,Liga 1,season_005_howling_commandos,,7,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,705,469,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_08,season_005,Liga 1,season_005_howling_commandos,,8,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,224,644,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_09,season_005,Liga 1,season_005_howling_commandos,,9,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,544,644,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_10,season_005,Liga 1,season_005_howling_commandos,,10,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,61,819,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_howling_commandos_11,season_005,Liga 1,season_005_howling_commandos,,11,../output/team-graphics/s5/Howling Commandos.png,output/team-graphics/s5/Howling Commandos.png,382,819,270,143,Howling Commandos,howling commandos,Professor N,professor n,,,,,graphic_slot,output/team-graphics/s5/Howling Commandos.png
season_005_marvelous_speedsters_01,season_005,Liga 1,season_005_marvelous_speedsters,,1,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,61,119,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_02,season_005,Liga 1,season_005_marvelous_speedsters,,2,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,382,119,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_03,season_005,Liga 1,season_005_marvelous_speedsters,,3,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,224,294,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_04,season_005,Liga 1,season_005_marvelous_speedsters,,4,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,544,294,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_05,season_005,Liga 1,season_005_marvelous_speedsters,,5,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,61,469,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_06,season_005,Liga 1,season_005_marvelous_speedsters,,6,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,382,469,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_07,season_005,Liga 1,season_005_marvelous_speedsters,,7,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,705,469,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_08,season_005,Liga 1,season_005_marvelous_speedsters,,8,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,224,644,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_09,season_005,Liga 1,season_005_marvelous_speedsters,,9,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,544,644,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_10,season_005,Liga 1,season_005_marvelous_speedsters,,10,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,61,819,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_marvelous_speedsters_11,season_005,Liga 1,season_005_marvelous_speedsters,,11,../output/team-graphics/s5/Marvelous Speedsters.png,output/team-graphics/s5/Marvelous Speedsters.png,382,819,270,143,Marvelous Speedsters,marvelous speedsters,Barry D. Sin of Speed,barry d sin of speed,,,,,graphic_slot,output/team-graphics/s5/Marvelous Speedsters.png
season_005_prekani_01,season_005,Liga 1,season_005_prekani,,1,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,61,119,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_02,season_005,Liga 1,season_005_prekani,,2,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,382,119,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_03,season_005,Liga 1,season_005_prekani,,3,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,224,294,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_04,season_005,Liga 1,season_005_prekani,,4,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,544,294,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_05,season_005,Liga 1,season_005_prekani,,5,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,61,469,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_06,season_005,Liga 1,season_005_prekani,,6,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,382,469,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_07,season_005,Liga 1,season_005_prekani,,7,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,705,469,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_08,season_005,Liga 1,season_005_prekani,,8,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,224,644,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_09,season_005,Liga 1,season_005_prekani,,9,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,544,644,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_10,season_005,Liga 1,season_005_prekani,,10,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,61,819,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_prekani_11,season_005,Liga 1,season_005_prekani,,11,../output/team-graphics/s5/Prekani.png,output/team-graphics/s5/Prekani.png,382,819,270,143,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s5/Prekani.png
season_005_shocking_shaymins_01,season_005,Liga 1,season_005_shocking_shaymins,,1,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,61,119,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_02,season_005,Liga 1,season_005_shocking_shaymins,,2,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,382,119,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_03,season_005,Liga 1,season_005_shocking_shaymins,,3,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,224,294,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_04,season_005,Liga 1,season_005_shocking_shaymins,,4,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,544,294,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_05,season_005,Liga 1,season_005_shocking_shaymins,,5,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,61,469,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_06,season_005,Liga 1,season_005_shocking_shaymins,,6,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,382,469,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_07,season_005,Liga 1,season_005_shocking_shaymins,,7,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,705,469,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_08,season_005,Liga 1,season_005_shocking_shaymins,,8,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,224,644,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_09,season_005,Liga 1,season_005_shocking_shaymins,,9,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,544,644,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_10,season_005,Liga 1,season_005_shocking_shaymins,,10,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,61,819,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shocking_shaymins_11,season_005,Liga 1,season_005_shocking_shaymins,,11,../output/team-graphics/s5/Shocking Shaymins.png,output/team-graphics/s5/Shocking Shaymins.png,382,819,270,143,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s5/Shocking Shaymins.png
season_005_shockwaving_magearnas_01,season_005,Liga 1,season_005_shockwaving_magearnas,,1,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,61,119,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_02,season_005,Liga 1,season_005_shockwaving_magearnas,,2,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,382,119,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_03,season_005,Liga 1,season_005_shockwaving_magearnas,,3,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,224,294,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_04,season_005,Liga 1,season_005_shockwaving_magearnas,,4,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,544,294,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_05,season_005,Liga 1,season_005_shockwaving_magearnas,,5,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,61,469,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_06,season_005,Liga 1,season_005_shockwaving_magearnas,,6,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,382,469,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_07,season_005,Liga 1,season_005_shockwaving_magearnas,,7,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,705,469,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_08,season_005,Liga 1,season_005_shockwaving_magearnas,,8,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,224,644,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_09,season_005,Liga 1,season_005_shockwaving_magearnas,,9,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,544,644,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_10,season_005,Liga 1,season_005_shockwaving_magearnas,,10,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,61,819,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_shockwaving_magearnas_11,season_005,Liga 1,season_005_shockwaving_magearnas,,11,../output/team-graphics/s5/Shockwaving Magearnas.png,output/team-graphics/s5/Shockwaving Magearnas.png,382,819,270,143,Shockwaving Magearnas,shockwaving magearnas,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s5/Shockwaving Magearnas.png
season_005_soulstealer_01,season_005,Liga 1,season_005_soulstealer,,1,../output/team-graphics/s5/SoulStealer.png,output/team-graphics/s5/SoulStealer.png,61,119,270,143,Soulstealer,soulstealer,Raizor,raizor,,,,,graphic_slot,output/team-graphics/s5/SoulStealer.png
season_005_soulstealer_02,season_005,Liga 1,season_005_soulstealer,,2,../output/team-graphics/s5/SoulStealer.png,output/team-graphics/s5/SoulStealer.png,382,119,270,143,Soulstealer,soulstealer,Raizor,raizor,,,,,graphic_slot,output/team-graphics/s5/SoulStealer.png
season_005_soulstealer_03,season_005,Liga 1,season_005_soulstealer,,3,../output/team-graphics/s5/SoulStealer.png,output/team-graphics/s5/SoulStealer.png,224,294,270,143,Soulstealer,soulstealer,Raizor,raizor,,,,,graphic_slot,output/team-graphics/s5/SoulStealer.png
season_005_soulstealer_04,season_005,Liga 1,season_005_soulstealer,,4,../output/team-graphics/s5/SoulStealer.png,output/team-graphics/s5/SoulStealer.png,544,294,270,143,Soulstealer,soulstealer,Raizor,raizor,,,,,graphic_slot,output/team-graphics/s5/SoulStealer.png
season_005_soulstealer_05,season_005,Liga 1,season_005_soulstealer,,5,../output/team-graphics/s5/SoulStealer.png,output/team-graphics/s5/SoulStealer.png,61,469,270,143,Soulstealer,soulstealer,Raizor,raizor,,,,,graphic_slot,output/team-graphics/s5/SoulStealer.png
season_005_soulstealer_06,season_005,Liga 1,season_005_soulstealer,,6,../output/team-graphics/s5/SoulStealer.png,output/team-graphics/s5/SoulStealer.png,382,469,270,143,Soulstealer,soulstealer,Raizor,raizor,,,,,graphic_slot,output/team-graphics/s5/SoulStealer.png
season_005_soulstealer_07,season_005,Liga 1,season_005_soulstealer,,7,../output/team-graphics/s5/SoulStealer.png,output/team-graphics/s5/SoulStealer.png,705,469,270,143,Soulstealer,soulstealer,Raizor,raizor,,,,,graphic_slot,output/team-graphics/s5/SoulStealer.png
